filename,class,subtype,prompt,Unnamed: 4,Unnamed: 5,SPLIT,file_path
SOB_M_DC-14-15696-400-003,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-003.png
SOB_M_DC-14-15696-400-004,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-004.png
SOB_M_DC-14-15696-400-005,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-005.png
SOB_M_DC-14-15696-400-006,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-006.png
SOB_M_DC-14-15696-400-007,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-007.png
SOB_M_DC-14-15696-400-008,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-008.png
SOB_M_DC-14-15696-400-009,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-009.png
SOB_M_DC-14-15696-400-010,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-010.png
SOB_M_DC-14-15696-400-011,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-011.png
SOB_M_DC-14-15696-400-012,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-012.png
SOB_M_DC-14-15696-400-013,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-013.png
SOB_M_DC-14-15696-400-014,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-014.png
SOB_M_DC-14-15696-400-015,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15696-400-015.png
SOB_M_DC-14-15792-400-001,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-001.png
SOB_M_DC-14-15792-400-002,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-002.png
SOB_M_DC-14-15792-400-003,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-003.png
SOB_M_DC-14-15792-400-004,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-004.png
SOB_M_DC-14-15792-400-005,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-005.png
SOB_M_DC-14-15792-400-006,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-006.png
SOB_M_DC-14-15792-400-007,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-007.png
SOB_M_DC-14-15792-400-008,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-008.png
SOB_M_DC-14-15792-400-009,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-009.png
SOB_M_DC-14-15792-400-010,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-010.png
SOB_M_DC-14-15792-400-011,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-011.png
SOB_M_DC-14-15792-400-012,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-012.png
SOB_M_DC-14-15792-400-013,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-013.png
SOB_M_DC-14-15792-400-014,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-014.png
SOB_M_DC-14-15792-400-015,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-15792-400-015.png
SOB_M_DC-14-16188-400-001,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-16188-400-001.png
SOB_M_DC-14-16188-400-002,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-16188-400-002.png
SOB_M_DC-14-20636-400-012,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-012.png
SOB_M_DC-14-20636-400-013,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-013.png
SOB_M_DC-14-20636-400-014,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-014.png
SOB_M_DC-14-20636-400-015,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-015.png
SOB_M_DC-14-20636-400-016,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-016.png
SOB_M_DC-14-20636-400-017,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-20636-400-017.png
SOB_M_LC-14-12204-400-024,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-024.png
SOB_M_LC-14-12204-400-025,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-025.png
SOB_M_LC-14-12204-400-026,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-026.png
SOB_M_LC-14-12204-400-027,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-027.png
SOB_M_LC-14-12204-400-028,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-028.png
SOB_M_LC-14-12204-400-029,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-029.png
SOB_M_LC-14-12204-400-030,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-030.png
SOB_M_LC-14-12204-400-031,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-031.png
SOB_M_LC-14-12204-400-032,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-032.png
SOB_M_LC-14-12204-400-033,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-033.png
SOB_M_LC-14-12204-400-034,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-034.png
SOB_M_LC-14-12204-400-035,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-035.png
SOB_M_LC-14-12204-400-036,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-036.png
SOB_M_LC-14-12204-400-037,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-037.png
SOB_M_LC-14-12204-400-038,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-038.png
SOB_M_LC-14-12204-400-039,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-039.png
SOB_M_LC-14-12204-400-040,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-040.png
SOB_M_LC-14-12204-400-041,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-041.png
SOB_M_LC-14-12204-400-042,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-042.png
SOB_M_LC-14-12204-400-043,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-043.png
SOB_M_LC-14-12204-400-044,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-044.png
SOB_M_LC-14-12204-400-045,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-045.png
SOB_M_LC-14-12204-400-046,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-046.png
SOB_M_LC-14-12204-400-047,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-12204-400-047.png
SOB_M_LC-14-13412-400-001,Malignant,Lobular_Carcinoma,A histopathological image of malignant lobular carcinoma in breast tissue.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-001.png
SOB_M_LC-14-13412-400-002,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-002.png
SOB_M_LC-14-13412-400-003,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-003.png
SOB_M_LC-14-13412-400-004,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-004.png
SOB_M_LC-14-13412-400-005,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-005.png
SOB_M_LC-14-13412-400-006,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-006.png
SOB_M_LC-14-13412-400-007,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-007.png
SOB_M_LC-14-13412-400-008,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-008.png
SOB_M_LC-14-13412-400-009,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-009.png
SOB_M_LC-14-13412-400-010,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-010.png
SOB_M_LC-14-13412-400-011,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-011.png
SOB_M_LC-14-13412-400-012,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-012.png
SOB_M_LC-14-13412-400-013,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-013.png
SOB_M_LC-14-13412-400-014,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-014.png
SOB_M_LC-14-13412-400-015,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-015.png
SOB_M_LC-14-13412-400-016,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-016.png
SOB_M_LC-14-13412-400-017,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-017.png
SOB_M_LC-14-13412-400-018,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-018.png
SOB_M_LC-14-13412-400-019,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-019.png
SOB_M_LC-14-13412-400-020,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-020.png
SOB_M_LC-14-13412-400-021,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-021.png
SOB_M_LC-14-13412-400-022,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-022.png
SOB_M_LC-14-13412-400-023,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-023.png
SOB_M_LC-14-13412-400-024,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-024.png
SOB_M_LC-14-13412-400-025,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-025.png
SOB_M_LC-14-13412-400-026,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-13412-400-026.png
SOB_M_LC-14-15570-400-001,Malignant,Lobular_Carcinoma,This image displays malignant breast cancer of the lobular carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-001.png
SOB_M_LC-14-15570-400-002,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-002.png
SOB_M_LC-14-15570-400-003,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-003.png
SOB_M_LC-14-15570-400-004,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-004.png
SOB_M_LC-14-15570-400-005,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-005.png
SOB_M_LC-14-15570-400-006,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-006.png
SOB_M_LC-14-15570-400-007,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-007.png
SOB_M_LC-14-15570-400-008,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-008.png
SOB_M_LC-14-15570-400-009,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-009.png
SOB_M_LC-14-15570-400-010,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-010.png
SOB_M_LC-14-15570-400-011,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-011.png
SOB_M_LC-14-15570-400-012,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-012.png
SOB_M_LC-14-15570-400-013,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-013.png
SOB_M_LC-14-15570-400-014,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-014.png
SOB_M_LC-14-15570-400-015,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-015.png
SOB_M_LC-14-15570-400-016,Malignant,Lobular_Carcinoma,The sample shows malignant characteristics consistent with lobular carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Lobular_Carcinoma/SOB_M_LC-14-15570-400-016.png
